Time_s,Position_m,Velocity_ms,Control_Force_N
0.698000,1.197176,0.100014,3.641863
0.699000,1.197271,0.091417,3.635509
0.700000,1.197359,0.082837,3.629282
0.701000,1.197437,0.074273,3.623181
0.702000,1.197507,0.065726,3.617207
0.703000,1.197569,0.057196,3.611359
0.704000,1.197622,0.048683,3.605638
0.705000,1.197666,0.040188,3.600043
0.706000,1.197702,0.031709,3.594574
0.707000,1.197729,0.023249,3.589232
0.708000,1.197749,0.014805,3.584016
0.709000,1.197759,0.006380,3.578926
0.710000,1.197761,-0.002027,3.573962
0.711000,1.197755,-0.010416,3.569124
0.712000,1.197740,-0.018786,3.564412
0.713000,1.197717,-0.027138,3.559826
0.714000,1.197686,-0.035472,3.555366
0.715000,1.197647,-0.043786,3.551031
0.716000,1.197599,-0.052082,3.546822
0.717000,1.197542,-0.060358,3.542739
0.718000,1.197478,-0.068615,3.538781
0.719000,1.197405,-0.076853,3.534949
0.720000,1.197324,-0.085071,3.531242
0.721000,1.197235,-0.093269,3.527661
0.722000,1.197138,-0.101448,3.524204
0.723000,1.197032,-0.109606,3.520873
0.724000,1.196918,-0.117744,3.517666
0.725000,1.196797,-0.125862,3.514585
0.726000,1.196667,-0.133959,3.511628
0.727000,1.196529,-0.142035,3.508796
0.728000,1.196383,-0.150091,3.506088
0.729000,1.196228,-0.158125,3.503505
0.730000,1.196066,-0.166139,3.501046
0.731000,1.195896,-0.174131,3.498711
0.732000,1.195718,-0.182102,3.496501
0.733000,1.195532,-0.190052,3.494414
0.734000,1.195338,-0.197979,3.492451
0.735000,1.195136,-0.205885,3.490612
0.736000,1.194926,-0.213769,3.488897
0.737000,1.194708,-0.221630,3.487304
0.738000,1.194483,-0.229470,3.485836
0.739000,1.194249,-0.237287,3.484490
0.740000,1.194008,-0.245081,3.483267
0.741000,1.193759,-0.252853,3.482168
0.742000,1.193502,-0.260602,3.481191
0.743000,1.193238,-0.268328,3.480336
0.744000,1.192966,-0.276031,3.479604
0.745000,1.192686,-0.283711,3.478995
0.746000,1.192398,-0.291367,3.478507
0.747000,1.192103,-0.299000,3.478141
0.748000,1.191800,-0.306609,3.477897
0.749000,1.191490,-0.314195,3.477775
0.750000,1.191172,-0.321756,3.477774
0.751000,1.190846,-0.329294,3.477895
0.752000,1.190513,-0.336807,3.478136
0.753000,1.190172,-0.344296,3.478499
0.754000,1.189824,-0.351761,3.478982
0.755000,1.189469,-0.359201,3.479586
0.756000,1.189106,-0.366616,3.480310
0.757000,1.188735,-0.374007,3.481155
0.758000,1.188358,-0.381372,3.482119
0.759000,1.187973,-0.388713,3.483204
0.760000,1.187580,-0.396029,3.484408
0.761000,1.187180,-0.403319,3.485731
0.762000,1.186773,-0.410583,3.487174
0.763000,1.186359,-0.417823,3.488735
0.764000,1.185938,-0.425036,3.490416
0.765000,1.185509,-0.432224,3.492215
0.766000,1.185073,-0.439386,3.494132
0.767000,1.184630,-0.446522,3.496168
0.768000,1.184180,-0.453631,3.498322
0.769000,1.183723,-0.460715,3.500594
0.770000,1.183258,-0.467772,3.502983
0.771000,1.182787,-0.474803,3.505489
0.772000,1.182309,-0.481807,3.508113
0.773000,1.181823,-0.488784,3.510853
0.774000,1.181331,-0.495734,3.513710
0.775000,1.180832,-0.502658,3.516684
0.776000,1.180326,-0.509554,3.519774
0.777000,1.179813,-0.516423,3.522979
0.778000,1.179293,-0.523265,3.526301
0.779000,1.178766,-0.530080,3.529738
0.780000,1.178232,-0.536867,3.533290
0.781000,1.177692,-0.543627,3.536957
0.782000,1.177145,-0.550359,3.540739
0.783000,1.176591,-0.557063,3.544636
0.784000,1.176031,-0.563739,3.548647
0.785000,1.175464,-0.570387,3.552772
0.786000,1.174890,-0.577007,3.557010
0.787000,1.174309,-0.583599,3.561362
0.788000,1.173722,-0.590162,3.565828
0.789000,1.173129,-0.596697,3.570406
0.790000,1.172529,-0.603204,3.575097
0.791000,1.171922,-0.609681,3.579900
0.792000,1.171309,-0.616131,3.584816
0.793000,1.170690,-0.622551,3.589844
0.794000,1.170064,-0.628942,3.594983
0.795000,1.169432,-0.635305,3.600233
0.796000,1.168793,-0.641638,3.605595
0.797000,1.168149,-0.647942,3.611067
0.798000,1.167497,-0.654217,3.616650
0.799000,1.166840,-0.660462,3.622344
0.800000,1.166176,-0.666678,3.628147
0.801000,1.165506,-0.672865,3.634060
0.802000,1.164830,-0.679021,3.640082
0.803000,1.164148,-0.685148,3.646213
0.804000,1.163460,-0.691245,3.652453
0.805000,1.162766,-0.697312,3.658802
0.806000,1.162065,-0.703350,3.665259
0.807000,1.161359,-0.709357,3.671824
0.808000,1.160646,-0.715334,3.678496
0.809000,1.159928,-0.721280,3.685275
0.810000,1.159204,-0.727196,3.692162
0.811000,1.158473,-0.733082,3.699155
0.812000,1.157737,-0.738938,3.706255
0.813000,1.156995,-0.744762,3.713461
0.814000,1.156248,-0.750556,3.720772
0.815000,1.155494,-0.756320,3.728189
0.816000,1.154735,-0.762052,3.735711
0.817000,1.153970,-0.767754,3.743338
0.818000,1.153199,-0.773424,3.751069
0.819000,1.152423,-0.779064,3.758904
0.820000,1.151641,-0.784672,3.766843
0.821000,1.150853,-0.790249,3.774886
0.822000,1.150060,-0.795795,3.783032
0.823000,1.149261,-0.801310,3.791280
0.824000,1.148457,-0.806793,3.799632
0.825000,1.147648,-0.812244,3.808085
0.826000,1.146833,-0.817664,3.816640
0.827000,1.146012,-0.823053,3.825297
0.828000,1.145186,-0.828409,3.834054
0.829000,1.144355,-0.833734,3.842913
0.830000,1.143519,-0.839027,3.851872
0.831000,1.142677,-0.844288,3.860931
0.832000,1.141830,-0.849518,3.870090
0.833000,1.140978,-0.854715,3.879348
0.834000,1.140120,-0.859880,3.888705
0.835000,1.139258,-0.865013,3.898162
0.836000,1.138390,-0.870113,3.907716
0.837000,1.137517,-0.875182,3.917368
0.838000,1.136639,-0.880218,3.927118
0.839000,1.135757,-0.885221,3.936966
0.840000,1.134869,-0.890193,3.946910
0.841000,1.133976,-0.895131,3.956951
0.842000,1.133078,-0.900037,3.967088
0.843000,1.132176,-0.904911,3.977321
0.844000,1.131268,-0.909752,3.987649
0.845000,1.130356,-0.914560,3.998072
0.846000,1.129439,-0.919335,4.008590
0.847000,1.128517,-0.924077,4.019203
0.848000,1.127591,-0.928787,4.029909
0.849000,1.126659,-0.933464,4.040709
0.850000,1.125723,-0.938107,4.051602
0.851000,1.124783,-0.942718,4.062588
0.852000,1.123838,-0.947295,4.073667
0.853000,1.122888,-0.951840,4.084837
0.854000,1.121934,-0.956351,4.096099
0.855000,1.120975,-0.960829,4.107453
0.856000,1.120012,-0.965273,4.118897
0.857000,1.119044,-0.969685,4.130432
0.858000,1.118072,-0.974063,4.142057
0.859000,1.117096,-0.978407,4.153772
0.860000,1.116115,-0.982719,4.165576
0.861000,1.115130,-0.986996,4.177469
0.862000,1.114141,-0.991240,4.189451
0.863000,1.113148,-0.995451,4.201521
0.864000,1.112150,-0.999628,4.213678
0.865000,1.111148,-1.003771,4.225923
0.866000,1.110142,-1.007881,4.238255
0.867000,1.109132,-1.011957,4.250674
0.868000,1.108118,-1.015999,4.263179
0.869000,1.107100,-1.020008,4.275769
0.870000,1.106078,-1.023982,4.288445
0.871000,1.105052,-1.027923,4.301205
0.872000,1.104022,-1.031830,4.314051
0.873000,1.102988,-1.035703,4.326980
0.874000,1.101950,-1.039542,4.339993
0.875000,1.100908,-1.043348,4.353089
0.876000,1.099863,-1.047119,4.366268
0.877000,1.098814,-1.050856,4.379530
0.878000,1.097761,-1.054559,4.392874
0.879000,1.096705,-1.058228,4.406299
0.880000,1.095644,-1.061863,4.419806
0.881000,1.094581,-1.065464,4.433393
0.882000,1.093513,-1.069031,4.447061
0.883000,1.092442,-1.072563,4.460808
0.884000,1.091368,-1.076062,4.474635
0.885000,1.090290,-1.079526,4.488542
0.886000,1.089208,-1.082956,4.502526
0.887000,1.088124,-1.086352,4.516589
0.888000,1.087035,-1.089713,4.530730
0.889000,1.085944,-1.093041,4.544949
0.890000,1.084849,-1.096334,4.559244
0.891000,1.083751,-1.099592,4.573616
0.892000,1.082650,-1.102817,4.588063
0.893000,1.081545,-1.106007,4.602587
0.894000,1.080437,-1.109162,4.617186
0.895000,1.079327,-1.112284,4.631859
0.896000,1.078213,-1.115371,4.646607
0.897000,1.077096,-1.118423,4.661428
0.898000,1.075975,-1.121441,4.676324
0.899000,1.074852,-1.124425,4.691292
0.900000,1.073726,-1.127374,4.706332
0.901000,1.072597,-1.130289,4.721445
0.902000,1.071466,-1.133170,4.736630
0.903000,1.070331,-1.136016,4.751886
0.904000,1.069193,-1.138828,4.767212
0.905000,1.068053,-1.141605,4.782609
0.906000,1.066910,-1.144348,4.798076
0.907000,1.065764,-1.147056,4.813612
0.908000,1.064615,-1.149730,4.829218
0.909000,1.063464,-1.152370,4.844891
0.910000,1.062310,-1.154975,4.860633
0.911000,1.061154,-1.157545,4.876443
0.912000,1.059995,-1.160082,4.892320
0.913000,1.058833,-1.162583,4.908263
0.914000,1.057669,-1.165051,4.924273
0.915000,1.056503,-1.167484,4.940349
0.916000,1.055334,-1.169882,4.956490
0.917000,1.054163,-1.172246,4.972696
0.918000,1.052989,-1.174576,4.988967
0.919000,1.051814,-1.176871,5.005301
0.920000,1.050635,-1.179132,5.021699
0.921000,1.049455,-1.181358,5.038160
0.922000,1.048272,-1.183550,5.054684
0.923000,1.047088,-1.185708,5.071270
0.924000,1.045901,-1.187831,5.087918
0.925000,1.044712,-1.189920,5.104627
0.926000,1.043521,-1.191975,5.121396
0.927000,1.042327,-1.193995,5.138226
0.928000,1.041132,-1.195981,5.155116
0.929000,1.039935,-1.197933,5.172065
0.930000,1.038736,-1.199851,5.189074
0.931000,1.037535,-1.201734,5.206140
0.932000,1.036332,-1.203583,5.223265
0.933000,1.035128,-1.205397,5.240447
0.934000,1.033921,-1.207178,5.257686
0.935000,1.032713,-1.208924,5.274982
0.936000,1.031503,-1.210636,5.292334
0.937000,1.030292,-1.212314,5.309742
0.938000,1.029078,-1.213958,5.327205
0.939000,1.027863,-1.215568,5.344722
0.940000,1.026647,-1.217144,5.362294
0.941000,1.025429,-1.218685,5.379919
0.942000,1.024209,-1.220193,5.397598
0.943000,1.022988,-1.221667,5.415330
0.944000,1.021766,-1.223106,5.433114
0.945000,1.020542,-1.224512,5.450950
0.946000,1.019316,-1.225884,5.468837
0.947000,1.018090,-1.227222,5.486775
0.948000,1.016862,-1.228526,5.504764
0.949000,1.015632,-1.229796,5.522802
0.950000,1.014402,-1.231032,5.540890
0.951000,1.013170,-1.232235,5.559028
0.952000,1.011937,-1.233403,5.577213
0.953000,1.010703,-1.234539,5.595447
0.954000,1.009467,-1.235640,5.613728
0.955000,1.008231,-1.236708,5.632057
0.956000,1.006994,-1.237742,5.650432
0.957000,1.005755,-1.238743,5.668853
0.958000,1.004516,-1.239710,5.687320
0.959000,1.003276,-1.240643,5.705832
0.960000,1.002034,-1.241543,5.724389
0.961000,1.000792,-1.242410,5.742990
0.962000,0.999549,-1.243243,5.761635
0.963000,0.998305,-1.244043,5.780323
0.964000,0.997061,-1.244810,5.799054
0.965000,0.995816,-1.245543,5.817828
0.966000,0.994570,-1.246244,5.836643
0.967000,0.993323,-1.246910,5.855500
0.968000,0.992075,-1.247544,5.874397
0.969000,0.990827,-1.248145,5.893335
0.970000,0.989579,-1.248713,5.912313
0.971000,0.988330,-1.249248,5.931330
0.972000,0.987080,-1.249749,5.950386
0.973000,0.985830,-1.250218,5.969481
0.974000,0.984579,-1.250654,5.988613
0.975000,0.983328,-1.251057,6.007783
0.976000,0.982077,-1.251428,6.026991
0.977000,0.980825,-1.251765,6.046234
0.978000,0.979573,-1.252070,6.065514
0.979000,0.978321,-1.252343,6.084829
0.980000,0.977068,-1.252583,6.104180
0.981000,0.975815,-1.252790,6.123565
0.982000,0.974562,-1.252965,6.142984
0.983000,0.973309,-1.253107,6.162437
0.984000,0.972056,-1.253218,6.181923
0.985000,0.970802,-1.253295,6.201442
0.986000,0.969549,-1.253341,6.220993
0.987000,0.968295,-1.253354,6.240576
0.988000,0.967042,-1.253336,6.260190
0.989000,0.965788,-1.253285,6.279835
0.990000,0.964535,-1.253202,6.299510
0.991000,0.963282,-1.253087,6.319215
0.992000,0.962028,-1.252941,6.338949
0.993000,0.960775,-1.252762,6.358712
0.994000,0.959523,-1.252552,6.378503
0.995000,0.958270,-1.252310,6.398323
0.996000,0.957018,-1.252037,6.418169
0.997000,0.955766,-1.251731,6.438043
0.998000,0.954514,-1.251395,6.457943
0.999000,0.953262,-1.251027,6.477869
1.000000,0.952012,-1.250627,6.497820
1.001000,0.950761,-1.250196,6.517797
1.002000,0.949511,-1.249734,6.537797
1.003000,0.948261,-1.249241,6.557822
1.004000,0.947012,-1.248716,6.577871
1.005000,0.945763,-1.248161,6.597943
1.006000,0.944515,-1.247574,6.618037
1.007000,0.943268,-1.246957,6.638153
1.008000,0.942021,-1.246308,6.658291
1.009000,0.940775,-1.245629,6.678450
1.010000,0.939530,-1.244919,6.698630
1.011000,0.938285,-1.244179,6.718830
1.012000,0.937041,-1.243408,6.739049
1.013000,0.935798,-1.242606,6.759288
1.014000,0.934555,-1.241774,6.779546
1.015000,0.933314,-1.240912,6.799822
1.016000,0.932073,-1.240019,6.820116
1.017000,0.930834,-1.239096,6.840427
1.018000,0.929595,-1.238143,6.860755
1.019000,0.928357,-1.237160,6.881099
1.020000,0.927120,-1.236147,6.901460
1.021000,0.925884,-1.235104,6.921835
1.022000,0.924650,-1.234032,6.942226
1.023000,0.923416,-1.232929,6.962631
1.024000,0.922184,-1.231797,6.983051
1.025000,0.920952,-1.230635,7.003483
1.026000,0.919722,-1.229444,7.023929
1.027000,0.918493,-1.228223,7.044388
1.028000,0.917265,-1.226973,7.064858
1.029000,0.916039,-1.225694,7.085340
1.030000,0.914814,-1.224385,7.105834
1.031000,0.913590,-1.223048,7.126338
1.032000,0.912367,-1.221681,7.146852
1.033000,0.911146,-1.220285,7.167376
1.034000,0.909926,-1.218861,7.187910
1.035000,0.908708,-1.217408,7.208452
1.036000,0.907491,-1.215926,7.229003
1.037000,0.906276,-1.214415,7.249561
1.038000,0.905062,-1.212876,7.270127
1.039000,0.903850,-1.211309,7.290700
1.040000,0.902639,-1.209713,7.311280
1.041000,0.901430,-1.208089,7.331865
1.042000,0.900223,-1.206436,7.352457
1.043000,0.899017,-1.204756,7.373053
1.044000,0.897813,-1.203048,7.393654
1.045000,0.896611,-1.201312,7.414259
1.046000,0.895410,-1.199548,7.434868
1.047000,0.894211,-1.197756,7.455480
1.048000,0.893014,-1.195936,7.476095
1.049000,0.891819,-1.194090,7.496712
1.050000,0.890626,-1.192215,7.517331
1.051000,0.889434,-1.190314,7.537952
1.052000,0.888245,-1.188385,7.558574
1.053000,0.887057,-1.186428,7.579196
1.054000,0.885872,-1.184445,7.599818
1.055000,0.884688,-1.182435,7.620440
1.056000,0.883506,-1.180398,7.641061
1.057000,0.882327,-1.178334,7.661680
1.058000,0.881150,-1.176243,7.682298
1.059000,0.879974,-1.174126,7.702914
1.060000,0.878801,-1.171983,7.723527
1.061000,0.877630,-1.169813,7.744137
1.062000,0.876461,-1.167616,7.764744
1.063000,0.875294,-1.165394,7.785346
1.064000,0.874130,-1.163145,7.805944
1.065000,0.872968,-1.160870,7.826537
1.066000,0.871808,-1.158570,7.847125
1.067000,0.870650,-1.156243,7.867707
1.068000,0.869495,-1.153891,7.888283
1.069000,0.868342,-1.151513,7.908852
1.070000,0.867192,-1.149110,7.929414
1.071000,0.866044,-1.146681,7.949968
1.072000,0.864898,-1.144227,7.970515
1.073000,0.863755,-1.141748,7.991053
1.074000,0.862615,-1.139244,8.011582
1.075000,0.861476,-1.136715,8.032102
1.076000,0.860341,-1.134160,8.052612
1.077000,0.859208,-1.131581,8.073111
1.078000,0.858077,-1.128978,8.093601
1.079000,0.856950,-1.126349,8.114079
1.080000,0.855824,-1.123697,8.134545
1.081000,0.854702,-1.121020,8.155000
1.082000,0.853582,-1.118318,8.175443
1.083000,0.852465,-1.115593,8.195872
1.084000,0.851351,-1.112843,8.216289
1.085000,0.850239,-1.110070,8.236691
1.086000,0.849130,-1.107272,8.257080
1.087000,0.848024,-1.104451,8.277454
1.088000,0.846921,-1.101606,8.297813
1.089000,0.845821,-1.098738,8.318157
1.090000,0.844723,-1.095846,8.338485
1.091000,0.843629,-1.092931,8.358797
1.092000,0.842537,-1.089993,8.379092
1.093000,0.841449,-1.087032,8.399371
1.094000,0.840363,-1.084048,8.419631
1.095000,0.839280,-1.081041,8.439874
1.096000,0.838201,-1.078011,8.460099
1.097000,0.837124,-1.074958,8.480305
1.098000,0.836050,-1.071883,8.500492
1.099000,0.834980,-1.068786,8.520659
1.100000,0.833912,-1.065666,8.540806
1.101000,0.832848,-1.062524,8.560933
1.102000,0.831787,-1.059360,8.581039
1.103000,0.830729,-1.056175,8.601124
1.104000,0.829675,-1.052967,8.621187
1.105000,0.828623,-1.049737,8.641229
1.106000,0.827575,-1.046486,8.661248
1.107000,0.826530,-1.043213,8.681244
1.108000,0.825488,-1.039919,8.701217
1.109000,0.824450,-1.036604,8.721166
1.110000,0.823415,-1.033268,8.741091
1.111000,0.822383,-1.029910,8.760992
1.112000,0.821355,-1.026532,8.780868
1.113000,0.820330,-1.023132,8.800719
1.114000,0.819308,-1.019712,8.820544
1.115000,0.818290,-1.016272,8.840344
1.116000,0.817275,-1.012811,8.860116
1.117000,0.816264,-1.009329,8.879862
1.118000,0.815256,-1.005828,8.899581
1.119000,0.814252,-1.002306,8.919273
1.120000,0.813252,-0.998764,8.938936
1.121000,0.812254,-0.995203,8.958571
1.122000,0.811261,-0.991621,8.978177
1.123000,0.810271,-0.988020,8.997754
1.124000,0.809285,-0.984400,9.017302
1.125000,0.808302,-0.980760,9.036820
1.126000,0.807323,-0.977101,9.056307
1.127000,0.806347,-0.973423,9.075764
1.128000,0.805376,-0.969725,9.095190
1.129000,0.804408,-0.966009,9.114584
1.130000,0.803444,-0.962274,9.133947
1.131000,0.802483,-0.958520,9.153277
1.132000,0.801526,-0.954748,9.172575
1.133000,0.800573,-0.950957,9.191840
1.134000,0.799624,-0.947148,9.211072
1.135000,0.798679,-0.943321,9.230270
1.136000,0.797737,-0.939475,9.249434
1.137000,0.796800,-0.935612,9.268564
1.138000,0.795866,-0.931731,9.287659
1.139000,0.794936,-0.927832,9.306719
1.140000,0.794010,-0.923916,9.325743
1.141000,0.793088,-0.919982,9.344732
1.142000,0.792170,-0.916031,9.363685
1.143000,0.791256,-0.912062,9.382601
1.144000,0.790345,-0.908077,9.401480
1.145000,0.789439,-0.904074,9.420321
1.146000,0.788537,-0.900055,9.439126
1.147000,0.787639,-0.896019,9.457892
1.148000,0.786745,-0.891966,9.476620
1.149000,0.785855,-0.887897,9.495309
1.150000,0.784969,-0.883812,9.513959
1.151000,0.784087,-0.879710,9.532570
1.152000,0.783209,-0.875592,9.551142
1.153000,0.782335,-0.871459,9.569673
1.154000,0.781466,-0.867309,9.588164
1.155000,0.780601,-0.863144,9.606614
1.156000,0.779739,-0.858963,9.625023
1.157000,0.778883,-0.854767,9.643390
1.158000,0.778030,-0.850555,9.661716
1.159000,0.777181,-0.846328,9.680000
1.160000,0.776337,-0.842086,9.698242
1.161000,0.775497,-0.837829,9.716440
1.162000,0.774661,-0.833557,9.734596
1.163000,0.773829,-0.829271,9.752708
1.164000,0.773002,-0.824970,9.770777
1.165000,0.772179,-0.820654,9.788802
1.166000,0.771361,-0.816325,9.806782
1.167000,0.770547,-0.811981,9.824717
1.168000,0.769737,-0.807622,9.842608
1.169000,0.768931,-0.803250,9.860453
1.170000,0.768130,-0.798865,9.878253
1.171000,0.767333,-0.794465,9.896006
1.172000,0.766541,-0.790052,9.913713
1.173000,0.765753,-0.785625,9.931374
1.174000,0.764969,-0.781185,9.948988
1.175000,0.764190,-0.776732,9.966555
1.176000,0.763416,-0.772266,9.984074
1.177000,0.762646,-0.767787,10.001545
1.178000,0.761880,-0.763295,10.018968
1.179000,0.761119,-0.758791,10.036343
1.180000,0.760362,-0.754274,10.053669
1.181000,0.759610,-0.749744,10.070946
1.182000,0.758862,-0.745203,10.088174
1.183000,0.758119,-0.740649,10.105352
1.184000,0.757381,-0.736083,10.122480
1.185000,0.756647,-0.731505,10.139558
1.186000,0.755918,-0.726915,10.156585
1.187000,0.755193,-0.722314,10.173562
1.188000,0.754473,-0.717701,10.190487
1.189000,0.753758,-0.713077,10.207361
1.190000,0.753047,-0.708442,10.224184
1.191000,0.752340,-0.703795,10.240954
1.192000,0.751639,-0.699138,10.257673
1.193000,0.750942,-0.694470,10.274339
1.194000,0.750250,-0.689790,10.290952
1.195000,0.749562,-0.685101,10.307512
1.196000,0.748879,-0.680400,10.324018
1.197000,0.748201,-0.675690,10.340471
1.198000,0.747528,-0.670969,10.356871
1.199000,0.746859,-0.666238,10.373216
1.200000,0.746195,-0.661497,10.389506
1.201000,0.745536,-0.656747,10.405742
1.202000,0.744882,-0.651986,10.421923
1.203000,0.744232,-0.647216,10.438049
1.204000,0.743587,-0.642437,10.454119
1.205000,0.742947,-0.637648,10.470134
1.206000,0.742312,-0.632850,10.486092
1.207000,0.741681,-0.628044,10.501995
1.208000,0.741055,-0.623228,10.517841
1.209000,0.740434,-0.618403,10.533630
1.210000,0.739818,-0.613570,10.549362
1.211000,0.739207,-0.608728,10.565037
1.212000,0.738601,-0.603877,10.580654
1.213000,0.737999,-0.599019,10.596213
1.214000,0.737403,-0.594152,10.611715
1.215000,0.736811,-0.589277,10.627158
1.216000,0.736224,-0.584395,10.642543
1.217000,0.735642,-0.579504,10.657869
1.218000,0.735065,-0.574606,10.673136
1.219000,0.734492,-0.569700,10.688344
1.220000,0.733925,-0.564787,10.703493
1.221000,0.733363,-0.559867,10.718582
